 
 
 # x          pot          psi       (t =    0.0000000000000000      )
   0.06000    1.92287    1.45828
   0.07000    2.61724    1.88080
   0.08000    3.41843    2.31068
   0.09000    4.32645    2.73242
   0.10000    5.34130    3.13378
   0.11000    6.46298    3.50710
   0.12000    7.69148    3.85047
   0.13000    9.02680    4.16865
   0.14000   10.46895    4.47371
   0.15000   12.01793    4.78528
   0.16000   13.67373    5.13055
   0.17000   15.43636    5.54375
   0.18000   17.30582    6.06536
   0.19000   19.28210    6.74099
   0.20000   21.36521    7.61984
   0.21000   23.55514    8.75308
   0.22000   25.85190   10.19189
   0.23000   28.25549   11.98549
   0.24000   30.76590   14.17912
   0.25000   33.38314   16.81205
   0.26000   36.10720   19.91577
   0.27000   38.93809   23.51230
   0.28000   41.87581   27.61287
   0.29000   44.92035   32.21689
   0.30000   48.07172   37.31124
   0.31000   51.32991   42.87002
   0.32000   54.69493   48.85468
   0.33000   58.16678   55.21453
   0.34000   61.74545   61.88768
   0.35000   65.43095   68.80228
   0.36000   69.22328   75.87809
   0.37000   73.12243   83.02828
   0.38000   77.12840   90.16148
   0.39000   81.24121   97.18384
   0.40000   85.46083  104.00124
   0.41000   89.78729  110.52145
   0.42000   94.22057  116.65619
   0.43000   98.76068  122.32308
   0.44000  103.40761  127.44733
   0.45000  108.16137  131.96331
   0.46000  113.02195  135.81571
   0.47000  117.98936  138.96048
   0.48000  123.06360  141.36546
   0.49000  128.24466  143.01068
   0.50000  133.53255  143.88832
   0.51000  138.92727  144.00246
   0.52000  144.42881  143.36850
   0.53000  150.03718  142.01236
   0.54000  155.75237  139.96949
   0.55000  161.57439  137.28374
   0.56000  167.50323  134.00605
   0.57000  173.53891  130.19317
   0.58000  179.68140  125.90621
   0.59000  185.93073  121.20928
   0.60000  192.28688  116.16819
   0.61000  198.74985  110.84910
   0.62000  205.31965  105.31741
   0.63000  211.99628   99.63664
   0.64000  218.77973   93.86752
   0.65000  225.67001   88.06717
   0.66000  232.66712   82.28848
   0.67000  239.77105   76.57960
   0.68000  246.98181   70.98355
   0.69000  254.29939   65.53804
   0.70000  261.72380   60.27538
   0.71000  269.25504   55.22248
   0.72000  276.89310   50.40099
   0.73000  284.63799   45.82754
   0.74000  292.48970   41.51401
   0.75000  300.44824   37.46786
   0.76000  308.51361   33.69257
   0.77000  316.68580   30.18802
   0.78000  324.96482   26.95095
   0.79000  333.35066   23.97539
   0.80000  341.84334   21.25307
   0.81000  350.44283   18.77390
   0.82000  359.14915   16.52630
   0.83000  367.96230   14.49759
   0.84000  376.88228   12.67437
   0.85000  385.90908   11.04275
   0.86000  395.04270    9.58867
   0.87000  404.28316    8.29811
   0.88000  413.63044    7.15729
   0.89000  423.08454    6.15285
   0.90000  432.64547    5.27194
   0.91000  442.31323    4.50234
   0.92000  452.08781    3.83256
   0.93000  461.96922    3.25185
   0.94000  471.95745    2.75023
   0.95000  482.05252    2.31852
   0.96000  492.25440    1.94835
   0.97000  502.56312    1.63207
   0.98000  512.97866    1.36281
   0.99000  523.50102    1.13440
   1.00000  534.13021    0.94131
 
 
 # x          pot          psi       (t =    33.073098669248800      )
  -1.00000  534.13021    0.93260
  -0.99000  523.50102    1.12377
  -0.98000  512.97866    1.34989
  -0.97000  502.56312    1.61640
  -0.96000  492.25440    1.92940
  -0.95000  482.05252    2.29567
  -0.94000  471.95745    2.72275
  -0.93000  461.96922    3.21891
  -0.92000  452.08781    3.79319
  -0.91000  442.31323    4.45541
  -0.90000  432.64547    5.21617
  -0.89000  423.08454    6.08677
  -0.88000  413.63044    7.07924
  -0.87000  404.28316    8.20618
  -0.86000  395.04270    9.48073
  -0.85000  385.90908   10.91641
  -0.84000  376.88228   12.52694
  -0.83000  367.96230   14.32608
  -0.82000  359.14915   16.32740
  -0.81000  350.44283   18.54397
  -0.80000  341.84334   20.98812
  -0.79000  333.35066   23.67107
  -0.78000  324.96482   26.60256
  -0.77000  316.68580   29.79048
  -0.76000  308.51361   33.24047
  -0.75000  300.44824   36.95545
  -0.74000  292.48970   40.93522
